monthly_wage_gross,monthly_wage_net,x2,x1,x3,hh_size,weight,age,lfs_working,lfs_unemployed,y,netwage,part,x0,y0,w
2300,1500,1,18,0,3,1395.53,45,1,0,2300,1500,TRUE,1,0,1
NA,NA,1,7,0,8,712.65997,42,0,0,0,0,FALSE,1,0,1
NA,NA,0,9,1,8,610.71002,17,0,0,0,0,FALSE,1,0,1
NA,NA,1,11.5,0,4,2680.28,45,0,0,0,0,FALSE,1,0,1
4000,3600,0,14.5,0,6,959.57001,38,1,0,4000,3600,TRUE,1,0,1
4500,2500,1,16,0,4,1512.67,37,1,0,4500,2500,TRUE,1,0,1
3800,2800,0,18,0,4,1808.78,36,1,0,3800,2800,TRUE,1,0,1
3500,2637,1,18,1,3,709.71997,44,1,0,3500,2637,TRUE,1,0,1
NA,NA,1,13.5,0,4,675.79999,31,0,0,0,0,FALSE,1,0,1
3006,2221,0,10.5,0,4,733.65997,30,1,0,3006,2221,TRUE,1,0,1
NA,NA,1,9,1,4,454.22,47,0,0,0,0,FALSE,1,0,1
NA,NA,1,11.5,0,3,1919.15,51,0,0,0,0,FALSE,1,0,1
4300,3700,0,12,0,3,3044.99,45,1,0,4300,3700,TRUE,1,0,1
2935,2280,1,14,0,3,2512.78,38,1,0,2935,2280,TRUE,1,0,1
1800,1400,1,11.5,0,3,38.650002,45,1,0,1800,1400,TRUE,1,0,1
400,400,1,14.5,0,4,2079.1899,41,1,0,400,400,TRUE,1,0,1
3035,2500,0,14.5,0,4,2804.52,40,1,0,3035,2500,TRUE,1,0,1
3400,2400,0,12,0,3,1603.03,54,1,0,3400,2400,TRUE,1,0,1
4000,3000,0,11.5,0,5,43.23,49,1,0,4000,3000,TRUE,1,0,1
400,385,1,10.5,0,5,23.190001,40,1,0,400,385,TRUE,1,0,1
2800,2170,0,9,0,4,2644.1399,46,1,0,2800,2170,TRUE,1,0,1
NA,NA,0,9,1,1,76.019997,37,0,1,0,0,FALSE,1,0,1
450,450,1,12,1,2,27.92,32,1,0,450,450,TRUE,1,0,1
2150,1700,0,7,0,4,245.38,55,1,0,2150,1700,TRUE,1,0,1
1400,930,1,13.5,0,4,229.75,48,1,0,1400,930,TRUE,1,0,1
2300,1800,0,11.5,0,4,566.12,38,1,0,2300,1800,TRUE,1,0,1
1400,990,1,10.5,0,4,473.44,36,1,0,1400,990,TRUE,1,0,1
3500,2200,1,18,0,4,1978.37,44,1,0,3500,2200,TRUE,1,0,1
NA,NA,1,11.5,1,3,1215.8101,41,0,1,0,0,FALSE,1,0,1
NA,NA,1,7,0,8,167.53,34,0,0,0,0,FALSE,1,0,1
NA,NA,1,10.5,1,5,59.529999,43,0,0,0,0,FALSE,1,0,1
437,437,1,13,1,5,70.650002,23,1,0,437,437,TRUE,1,0,1
NA,NA,1,10,1,5,189.97,35,0,1,0,0,FALSE,1,0,1
1500,1000,1,14.5,0,5,1871.03,42,1,0,1500,1000,TRUE,1,0,1
3800,2100,1,10.5,0,3,6458.0898,44,1,0,3800,2100,TRUE,1,0,1
3800,2700,0,9,0,5,204.00999,50,1,0,3800,2700,TRUE,1,0,1
1500,1035,1,9,0,5,230.72,45,1,0,1500,1035,TRUE,1,0,1
2600,1630,0,10.5,0,3,1592.09,50,1,0,2600,1630,TRUE,1,0,1
3000,2000,1,18,0,3,1284.99,42,1,0,3000,2000,TRUE,1,0,1
4200,3300,0,11.5,0,4,809.39001,41,1,0,4200,3300,TRUE,1,0,1
2300,1300,1,11.5,0,4,655.60999,39,1,0,2300,1300,TRUE,1,0,1
650,450,1,11.5,0,5,315.56,44,1,0,650,450,TRUE,1,0,1
4800,3500,0,11,1,1,329.67001,36,1,0,4800,3500,TRUE,1,0,1
466,466,1,11.5,1,4,370.07999,34,1,0,466,466,TRUE,1,0,1
3600,2600,0,10.5,0,7,421.39001,47,1,0,3600,2600,TRUE,1,0,1
NA,NA,1,9,0,7,414.56,38,0,0,0,0,FALSE,1,0,1
NA,NA,0,13,1,7,459.73001,21,0,0,0,0,FALSE,1,0,1
NA,NA,1,10,1,7,375.73999,18,0,0,0,0,FALSE,1,0,1
4620,3273,0,11.5,0,4,273.60999,37,1,0,4620,3273,TRUE,1,0,1
3600,2371,1,18,0,4,207.56,33,1,0,3600,2371,TRUE,1,0,1
1500,900,1,13.5,0,4,1411.41,41,1,0,1500,900,TRUE,1,0,1
3600,2000,0,11.5,0,4,2641.96,43,1,0,3600,2000,TRUE,1,0,1
2100,1400,1,15,0,4,1958.67,43,1,0,2100,1400,TRUE,1,0,1
2300,2000,1,18,0,4,1351.42,45,1,0,2300,2000,TRUE,1,0,1
NA,NA,1,10.5,1,2,255.02,36,0,1,0,0,FALSE,1,0,1
2800,2100,0,10.5,0,5,721.40997,44,1,0,2800,2100,TRUE,1,0,1
1800,1000,1,11.5,0,5,584.34998,39,1,0,1800,1000,TRUE,1,0,1
2800,2100,0,10.5,0,5,642.48999,55,1,0,2800,2100,TRUE,1,0,1
2557,1595,1,10.5,0,5,601.57001,45,1,0,2557,1595,TRUE,1,0,1
3400,2200,1,18,0,3,2167.5901,47,1,0,3400,2200,TRUE,1,0,1
NA,NA,1,9,0,4,2968.6599,47,0,0,0,0,FALSE,1,0,1
2600,2000,0,9,0,4,3613.27,46,1,0,2600,2000,TRUE,1,0,1
1800,1350,1,11.5,1,5,259.14999,37,1,0,1800,1350,TRUE,1,0,1
3340,2130,0,14.5,0,4,317.14001,44,1,0,3340,2130,TRUE,1,0,1
1100,900,1,9,0,4,114.96,43,1,0,1100,900,TRUE,1,0,1
3900,3200,0,13,0,4,1652.83,51,1,0,3900,3200,TRUE,1,0,1
1550,1090,1,15,0,4,1547.5699,47,1,0,1550,1090,TRUE,1,0,1
4200,3500,0,12,0,4,1604.7,51,1,0,4200,3500,TRUE,1,0,1
2959,1996,1,15,0,4,1502.51,46,1,0,2959,1996,TRUE,1,0,1
2000,1400,1,13,1,2,17.02,42,1,0,2000,1400,TRUE,1,0,1
3100,1590,1,12,0,4,210.78,46,1,0,3100,1590,TRUE,1,0,1
2600,1700,1,11.5,0,4,2348.4099,40,1,0,2600,1700,TRUE,1,0,1
3400,2050,0,14,0,4,3167.6499,42,1,0,3400,2050,TRUE,1,0,1
2400,2050,1,18,0,4,460.78,44,1,0,2400,2050,TRUE,1,0,1
2100,1700,0,10.5,0,4,984.21002,43,1,0,2100,1700,TRUE,1,0,1
1400,780,1,10.5,0,4,656.81,41,1,0,1400,780,TRUE,1,0,1
1500,900,1,14.5,0,4,1881.52,36,1,0,1500,900,TRUE,1,0,1
2600,1700,0,11.5,0,3,2544.6699,39,1,0,2600,1700,TRUE,1,0,1
3700,2300,1,11.5,0,3,2128.0801,37,1,0,3700,2300,TRUE,1,0,1
3000,2400,1,18,0,4,1539.05,43,1,0,3000,2400,TRUE,1,0,1
4850,3300,0,15,0,5,396.42001,45,1,0,4850,3300,TRUE,1,0,1
1700,1100,1,12,0,5,390,40,1,0,1700,1100,TRUE,1,0,1
770,550,1,12,0,3,315.32999,43,1,0,770,550,TRUE,1,0,1
3300,2400,0,11.5,0,3,1153.4,42,1,0,3300,2400,TRUE,1,0,1
450,450,1,12,0,4,919,47,1,0,450,450,TRUE,1,0,1
3100,2300,1,14.5,1,5,152.07001,53,1,0,3100,2300,TRUE,1,0,1
980,690,1,10.5,0,3,1347.16,44,1,0,980,690,TRUE,1,0,1
3150,2290,0,12,0,5,450.69,43,1,0,3150,2290,TRUE,1,0,1
451,420,1,13,0,5,365.07001,37,1,0,451,420,TRUE,1,0,1
3267,2035,0,11.5,0,3,250.99001,51,1,0,3267,2035,TRUE,1,0,1
NA,NA,1,14.5,0,5,259.13,46,0,0,0,0,FALSE,1,0,1
730,511,1,11.5,0,4,1268.85,42,1,0,730,511,TRUE,1,0,1
NA,NA,0,16,0,4,947.90997,42,0,0,0,0,FALSE,1,0,1
840,580,1,11,0,4,961.53998,41,1,0,840,580,TRUE,1,0,1
2800,2000,0,9,1,4,1058.95,37,1,0,2800,2000,TRUE,1,0,1
2900,2200,0,10.5,0,6,314.98001,52,1,0,2900,2200,TRUE,1,0,1
1300,860,1,11.5,0,6,323.22,44,1,0,1300,860,TRUE,1,0,1
1059,852,0,12,1,6,391.62,20,1,0,1059,852,TRUE,1,0,1
NA,NA,1,10,1,6,320.07001,19,0,0,0,0,FALSE,1,0,1
1500,880,1,16,0,4,1136.58,38,1,0,1500,880,TRUE,1,0,1
1380,980,1,11.5,0,4,444.04999,53,1,0,1380,980,TRUE,1,0,1
3900,2600,0,13,0,4,509.01001,51,1,0,3900,2600,TRUE,1,0,1
4200,2800,0,10.5,0,10,118.68,50,1,0,4200,2800,TRUE,1,0,1
NA,NA,1,11.5,0,10,116.76,40,0,0,0,0,FALSE,1,0,1
2300,1500,0,9,0,4,827.10999,47,1,0,2300,1500,TRUE,1,0,1
2000,1500,1,12,0,4,813.71997,40,1,0,2000,1500,TRUE,1,0,1
2200,1475,1,11,1,4,596.35999,46,1,0,2200,1475,TRUE,1,0,1
750,670,0,10,1,4,667.67999,20,1,0,750,670,TRUE,1,0,1
350,350,1,11,0,4,1681.4,39,1,0,350,350,TRUE,1,0,1
3000,2200,0,10.5,0,4,2010.55,38,1,0,3000,2200,TRUE,1,0,1
150,143,0,14.5,0,6,47.73,46,1,0,150,143,TRUE,1,0,1
2000,1600,1,15,0,6,34.419998,44,1,0,2000,1600,TRUE,1,0,1
NA,NA,1,10.5,0,6,547.57001,45,0,0,0,0,FALSE,1,0,1
NA,NA,0,12,1,6,663.45001,23,0,0,0,0,FALSE,1,0,1
3398,2106,0,10.5,0,4,703.34998,47,1,0,3398,2106,TRUE,1,0,1
NA,NA,1,10.5,0,4,691.96002,37,0,0,0,0,FALSE,1,0,1
2500,1900,0,10.5,0,4,438.56,51,1,0,2500,1900,TRUE,1,0,1
450,450,1,10.5,0,4,491.70001,37,1,0,450,450,TRUE,1,0,1
3000,2100,0,10.5,0,4,1078.92,45,1,0,3000,2100,TRUE,1,0,1
850,450,1,11.5,0,4,873.94,40,1,0,850,450,TRUE,1,0,1
3380,1700,1,16,0,4,1339.73,44,1,0,3380,1700,TRUE,1,0,1
4000,3000,0,11.5,0,4,948.66998,37,1,0,4000,3000,TRUE,1,0,1
1300,700,1,11.5,0,4,793.35999,36,1,0,1300,700,TRUE,1,0,1
4032,2501,0,13,0,3,743.20001,52,1,0,4032,2501,TRUE,1,0,1
NA,NA,1,10.5,0,3,762.64001,45,0,0,0,0,FALSE,1,0,1
2100,1400,1,11.5,1,2,505.29999,38,1,0,2100,1400,TRUE,1,0,1
3600,1800,1,11.5,0,4,709.32001,47,1,0,3600,1800,TRUE,1,0,1
NA,NA,1,13.5,0,4,2354.8701,42,0,0,0,0,FALSE,1,0,1
2300,1200,1,11.5,0,4,213.08,38,1,0,2300,1200,TRUE,1,0,1
3000,2500,0,7,0,4,263.06,42,1,0,3000,2500,TRUE,1,0,1
1500,932,1,10.5,0,4,1933.8101,41,1,0,1500,932,TRUE,1,0,1
1300,871,1,11.5,0,4,799.73999,45,1,0,1300,871,TRUE,1,0,1
1400,900,1,11.5,0,3,1263.2,44,1,0,1400,900,TRUE,1,0,1
4000,3000,0,11.5,0,4,449.89001,52,1,0,4000,3000,TRUE,1,0,1
NA,NA,1,11.5,0,4,421.23999,49,0,0,0,0,FALSE,1,0,1
NA,NA,1,11.5,0,4,1079.84,37,0,0,0,0,FALSE,1,0,1
2900,2400,0,11.5,0,5,166.95,56,1,0,2900,2400,TRUE,1,0,1
NA,NA,1,11.5,0,5,192.58,39,0,0,0,0,FALSE,1,0,1
3500,2000,0,11,0,4,1428.63,38,1,0,3500,2000,TRUE,1,0,1
2400,1800,1,16,0,4,1194.75,36,1,0,2400,1800,TRUE,1,0,1
1250,900,1,11.5,0,5,284.31,41,1,0,1250,900,TRUE,1,0,1
NA,NA,0,10.5,0,4,546.09998,50,0,0,0,0,FALSE,1,0,1
2700,1900,0,10.5,0,6,281.01999,40,1,0,2700,1900,TRUE,1,0,1
4200,3100,1,18,0,6,263.37,35,1,0,4200,3100,TRUE,1,0,1
2600,2030,0,12,0,4,34.939999,43,1,0,2600,2030,TRUE,1,0,1
NA,NA,1,12,0,4,28.299999,40,0,1,0,0,FALSE,1,0,1
2000,1000,1,12,0,5,1397.21,35,1,0,2000,1000,TRUE,1,0,1
3300,2500,0,10.5,0,3,567.03003,53,1,0,3300,2500,TRUE,1,0,1
NA,NA,1,11,0,3,581.87,43,0,0,0,0,FALSE,1,0,1
3500,2550,0,10.5,0,4,1262.08,49,1,0,3500,2550,TRUE,1,0,1
1800,1100,1,12,0,4,1241.64,38,1,0,1800,1100,TRUE,1,0,1
1300,1070,1,14.5,0,3,2164.49,48,1,0,1300,1070,TRUE,1,0,1
3200,2050,0,10.5,1,2,556.46997,54,1,0,3200,2050,TRUE,1,0,1
NA,NA,1,10.5,1,3,756.87,40,0,1,0,0,FALSE,1,0,1
1200,850,1,11.5,0,4,2348.4099,41,1,0,1200,850,TRUE,1,0,1
3350,3000,0,10.5,0,4,3068.1001,38,1,0,3350,3000,TRUE,1,0,1
4666,2830,0,16,0,4,1973.9301,43,1,0,4666,2830,TRUE,1,0,1
1550,971,1,11.5,0,4,1612.1801,42,1,0,1550,971,TRUE,1,0,1
3000,1900,0,11.5,0,3,537.5,53,1,0,3000,1900,TRUE,1,0,1
2200,1700,1,13,0,3,503.26999,47,1,0,2200,1700,TRUE,1,0,1
NA,NA,1,18,0,5,612.58002,34,0,0,0,0,FALSE,1,0,1
NA,NA,1,14.5,1,4,60.689999,38,0,0,0,0,FALSE,1,0,1
1400,980,1,13.5,1,3,1950.11,37,1,0,1400,980,TRUE,1,0,1
NA,NA,0,10.5,1,1,3356.8701,38,0,1,0,0,FALSE,1,0,1
2899,1750,0,11.5,1,3,1461.05,44,1,0,2899,1750,TRUE,1,0,1
2700,1800,1,12,1,3,1326.25,33,1,0,2700,1800,TRUE,1,0,1
NA,NA,0,10.5,0,4,78.559998,42,0,1,0,0,FALSE,1,0,1
1350,1100,1,10.5,0,4,95.290001,42,1,0,1350,1100,TRUE,1,0,1
3200,2200,0,12,0,3,737.65002,57,1,0,3200,2200,TRUE,1,0,1
2600,1800,1,15,0,3,850.90997,38,1,0,2600,1800,TRUE,1,0,1
3100,2000,0,11.5,1,5,494.39999,51,1,0,3100,2000,TRUE,1,0,1
900,600,1,15,1,5,462.91,48,1,0,900,600,TRUE,1,0,1
4300,2600,0,12,1,3,1050.71,61,1,0,4300,2600,TRUE,1,0,1
2800,1700,1,11.5,1,3,1127.5601,46,1,0,2800,1700,TRUE,1,0,1
4500,3800,0,12,0,4,3154.6101,41,1,0,4500,3800,TRUE,1,0,1
2600,1800,1,16,0,4,2555.26,38,1,0,2600,1800,TRUE,1,0,1
NA,NA,1,11.5,1,4,305.78,35,0,0,0,0,FALSE,1,0,1
NA,NA,0,10.5,1,4,310.82001,46,0,1,0,0,FALSE,1,0,1
700,600,1,13,0,3,546.41998,44,1,0,700,600,TRUE,1,0,1
3000,2400,0,18,0,3,737.03003,45,1,0,3000,2400,TRUE,1,0,1
NA,NA,1,11.5,1,2,761.48999,38,0,0,0,0,FALSE,1,0,1
2200,1600,1,12,0,3,281.20001,36,1,0,2200,1600,TRUE,1,0,1
1800,1400,0,11.5,0,5,500.42999,48,1,0,1800,1400,TRUE,1,0,1
1600,1200,1,11.5,0,5,450.60999,45,1,0,1600,1200,TRUE,1,0,1
3700,2300,0,11.5,0,6,679.92999,39,1,0,3700,2300,TRUE,1,0,1
2200,1400,1,14.5,0,6,568.62,38,1,0,2200,1400,TRUE,1,0,1
3600,2400,0,18,0,4,1094.48,45,1,0,3600,2400,TRUE,1,0,1
1029,712,1,12,0,4,985.51001,43,1,0,1029,712,TRUE,1,0,1
1500,1200,1,18,0,5,247.61,37,1,0,1500,1200,TRUE,1,0,1
1724,1307,0,11.5,1,2,432.13,44,1,0,1724,1307,TRUE,1,0,1
1400,1095,1,11.5,1,1,512.92999,36,1,0,1400,1095,TRUE,1,0,1
2500,1300,1,13,0,3,571.21002,47,1,0,2500,1300,TRUE,1,0,1
3100,2050,0,11.5,1,6,358.47,49,1,0,3100,2050,TRUE,1,0,1
2500,1700,1,14,1,6,322.78,43,1,0,2500,1700,TRUE,1,0,1
2200,1500,1,14.5,0,4,2315.29,41,1,0,2200,1500,TRUE,1,0,1
NA,NA,1,9,1,6,192.61,32,0,0,0,0,FALSE,1,0,1
1100,750,1,9,0,3,1004.86,35,1,0,1100,750,TRUE,1,0,1
NA,NA,0,11.5,0,3,1106.99,40,0,0,0,0,FALSE,1,0,1
NA,NA,1,10,1,3,909.08002,18,0,0,0,0,FALSE,1,0,1
450,450,1,11.5,1,3,264.16,47,1,0,450,450,TRUE,1,0,1
2200,1600,0,10.5,1,2,511.75,40,1,0,2200,1600,TRUE,1,0,1
NA,NA,1,10,1,3,286.69,18,0,0,0,0,FALSE,1,0,1
1547,1159,1,11.5,1,2,379.39999,41,1,0,1547,1159,TRUE,1,0,1
2500,1300,1,15,0,4,967.03003,40,1,0,2500,1300,TRUE,1,0,1
2500,1660,0,10.5,0,4,1263.39,39,1,0,2500,1660,TRUE,1,0,1
2173,1820,0,11,0,9,26.52,56,1,0,2173,1820,TRUE,1,0,1
585,310,1,9,0,9,34.5,28,1,0,585,310,TRUE,1,0,1
NA,NA,1,9,0,7,160.10001,44,0,0,0,0,FALSE,1,0,1
NA,NA,0,9,0,7,215.95,41,0,1,0,0,FALSE,1,0,1
NA,NA,1,11.5,1,3,405.89001,35,0,0,0,0,FALSE,1,0,1
4500,3800,0,18,0,6,354.47,56,1,0,4500,3800,TRUE,1,0,1
2400,1350,1,18,0,6,341.48001,50,1,0,2400,1350,TRUE,1,0,1
2800,1860,1,12,0,4,552.28003,41,1,0,2800,1860,TRUE,1,0,1
NA,NA,0,7,0,4,744.95001,41,0,1,0,0,FALSE,1,0,1
NA,NA,1,18,0,5,1855.3199,38,0,0,0,0,FALSE,1,0,1
4460,3811,0,16,0,4,187.95,45,1,0,4460,3811,TRUE,1,0,1
3400,1600,1,14.5,0,4,139.34,41,1,0,3400,1600,TRUE,1,0,1
1500,1000,0,11.5,0,4,193.92,41,1,0,1500,1000,TRUE,1,0,1
1700,1300,1,12,0,4,202.74001,34,1,0,1700,1300,TRUE,1,0,1
1500,1000,0,12,0,4,780.92999,41,1,0,1500,1000,TRUE,1,0,1
3600,2200,1,18,0,4,632.56,37,1,0,3600,2200,TRUE,1,0,1
2100,1662,0,10.5,0,5,455.25,50,1,0,2100,1662,TRUE,1,0,1
1600,960,1,9,0,5,467.16,44,1,0,1600,960,TRUE,1,0,1
2600,2100,0,11.5,1,5,620.96997,26,1,0,2600,2100,TRUE,1,0,1
1100,962,0,9,1,5,566.02002,21,1,0,1100,962,TRUE,1,0,1
4186,1200,0,10.5,0,4,231.78,47,1,0,4186,1200,TRUE,1,0,1
1480,1000,1,9,0,4,228.02,38,1,0,1480,1000,TRUE,1,0,1
4100,3200,0,14,0,5,204.10001,52,1,0,4100,3200,TRUE,1,0,1
600,423,1,11.5,0,5,191.10001,48,1,0,600,423,TRUE,1,0,1
1180,850,0,11.5,1,5,253.75999,22,1,0,1180,850,TRUE,1,0,1
450,432,1,14.5,0,3,951.44,49,1,0,450,432,TRUE,1,0,1
600,480,1,12,0,4,88.07,46,1,0,600,480,TRUE,1,0,1
400,400,1,13,1,1,106.84,21,1,0,400,400,TRUE,1,0,1
3200,2100,1,18,0,5,380.56,42,1,0,3200,2100,TRUE,1,0,1
840,584,1,10.5,1,3,2685.54,33,1,0,840,584,TRUE,1,0,1
2240,1300,1,14.5,0,4,2263.8201,41,1,0,2240,1300,TRUE,1,0,1
3000,2100,0,9,0,6,1935.03,49,1,0,3000,2100,TRUE,1,0,1
720,540,1,10.5,0,3,1121.48,47,1,0,720,540,TRUE,1,0,1
1500,900,1,12,0,4,2628.48,47,1,0,1500,900,TRUE,1,0,1
3500,2000,0,10.5,0,3,1988.5,40,1,0,3500,2000,TRUE,1,0,1
3250,2000,0,10.5,0,4,1209.77,43,1,0,3250,2000,TRUE,1,0,1
2198,1813,1,10,0,4,754.56,42,1,0,2198,1813,TRUE,1,0,1
2100,1100,1,16,0,4,1778.5,41,1,0,2100,1100,TRUE,1,0,1
3800,2600,0,11.5,0,4,2323.54,39,1,0,3800,2600,TRUE,1,0,1
1100,1000,1,12,0,4,537.21002,46,1,0,1100,1000,TRUE,1,0,1
NA,NA,0,10.5,1,5,284.51999,50,0,0,0,0,FALSE,1,0,1
2220,1590,1,9,1,5,323.94,48,1,0,2220,1590,TRUE,1,0,1
450,450,1,18,0,5,353.04001,46,1,0,450,450,TRUE,1,0,1
4645,3200,1,11.5,0,9,139.13,32,1,0,4645,3200,TRUE,1,0,1
NA,NA,0,10.5,0,9,148.46001,36,0,0,0,0,FALSE,1,0,1
2850,2100,0,10.5,0,4,463.84,49,1,0,2850,2100,TRUE,1,0,1
953,728,1,10,0,4,456.32999,40,1,0,953,728,TRUE,1,0,1
3000,1400,1,11.5,0,4,1510.03,43,1,0,3000,1400,TRUE,1,0,1
2900,2200,0,11.5,0,5,1024.01,36,1,0,2900,2200,TRUE,1,0,1
725,725,1,11.5,0,5,583.16998,35,1,0,725,725,TRUE,1,0,1
2200,1500,0,12,0,4,803.28003,39,1,0,2200,1500,TRUE,1,0,1
3000,1800,1,12,0,4,1446.86,36,1,0,3000,1800,TRUE,1,0,1
4000,2800,0,13,0,4,1994.02,44,1,0,4000,2800,TRUE,1,0,1
NA,NA,1,7,1,4,582.33002,30,0,1,0,0,FALSE,1,0,1
2994,1621,1,15,0,4,1260.1899,41,1,0,2994,1621,TRUE,1,0,1
NA,NA,1,10.5,1,2,251.41,40,0,1,0,0,FALSE,1,0,1
3300,1950,0,11.5,1,1,3104.9299,38,1,0,3300,1950,TRUE,1,0,1
4500,3300,0,18,0,5,186.02,48,1,0,4500,3300,TRUE,1,0,1
1950,1320,0,10.5,1,3,2738.9399,39,1,0,1950,1320,TRUE,1,0,1
3596,2173,0,10.5,0,4,1358.25,43,1,0,3596,2173,TRUE,1,0,1
1550,1051,1,11.5,0,4,1006.97,41,1,0,1550,1051,TRUE,1,0,1
4100,2985,0,16,0,5,979.64001,38,1,0,4100,2985,TRUE,1,0,1
1050,800,1,10.5,0,5,819.27002,35,1,0,1050,800,TRUE,1,0,1
2700,1740,0,11.5,0,4,777.15002,53,1,0,2700,1740,TRUE,1,0,1
1650,1170,1,16,0,4,797.47998,43,1,0,1650,1170,TRUE,1,0,1
866,599,1,10.5,0,4,1098.73,31,1,0,866,599,TRUE,1,0,1
450,450,1,10.5,0,5,203.95,40,1,0,450,450,TRUE,1,0,1
3600,2600,0,10.5,0,5,266.45001,39,1,0,3600,2600,TRUE,1,0,1
NA,NA,1,15,0,4,740.77002,35,0,0,0,0,FALSE,1,0,1
1800,1000,0,18,1,1,29.129999,43,1,0,1800,1000,TRUE,1,0,1
3200,2000,1,12,1,3,19.02,40,1,0,3200,2000,TRUE,1,0,1
1528,880,1,15,0,4,1021.31,45,1,0,1528,880,TRUE,1,0,1
4000,2200,0,12,0,3,1586.03,44,1,0,4000,2200,TRUE,1,0,1
3500,2200,1,18,0,3,1175.84,44,1,0,3500,2200,TRUE,1,0,1
4200,2450,0,18,0,4,2401.8799,44,1,0,4200,2450,TRUE,1,0,1
2320,1600,1,13.5,0,4,2678.1399,42,1,0,2320,1600,TRUE,1,0,1
NA,NA,1,11.5,0,6,402.37,33,0,0,0,0,FALSE,1,0,1
2030,1400,1,11.5,1,3,838.25,52,1,0,2030,1400,TRUE,1,0,1
4300,3000,0,12,0,4,1173.23,49,1,0,4300,3000,TRUE,1,0,1
2284,1670,1,16,0,4,963.91998,49,1,0,2284,1670,TRUE,1,0,1
450,450,1,11.5,0,4,2413.3899,43,1,0,450,450,TRUE,1,0,1
4400,3300,0,11.5,0,4,3255.3101,43,1,0,4400,3300,TRUE,1,0,1
3400,2400,0,14.5,0,4,1411.41,39,1,0,3400,2400,TRUE,1,0,1
900,600,1,11.5,0,4,1322.77,35,1,0,900,600,TRUE,1,0,1
3000,2000,0,15,0,3,836.07001,42,1,0,3000,2000,TRUE,1,0,1
4000,2200,1,12,0,3,677.22998,38,1,0,4000,2200,TRUE,1,0,1
2000,1300,1,12,1,3,431.64001,49,1,0,2000,1300,TRUE,1,0,1
1500,1000,1,11.5,0,5,14.28,39,1,0,1500,1000,TRUE,1,0,1
NA,NA,0,9,0,5,17.07,35,0,1,0,0,FALSE,1,0,1
2000,1800,1,18,1,3,2234.28,44,1,0,2000,1800,TRUE,1,0,1
NA,NA,1,12,0,3,223.23,40,0,1,0,0,FALSE,1,0,1
2100,1600,0,8.5,0,3,336.45999,33,1,0,2100,1600,TRUE,1,0,1
3200,2300,0,11.5,0,3,304.63,40,1,0,3200,2300,TRUE,1,0,1
1150,950,1,10.5,0,3,254.75999,37,1,0,1150,950,TRUE,1,0,1
2500,1700,0,11.5,0,4,240.92,44,1,0,2500,1700,TRUE,1,0,1
2650,1900,1,16,0,4,178.61,41,1,0,2650,1900,TRUE,1,0,1
1200,950,1,11.5,1,2,214.58,36,1,0,1200,950,TRUE,1,0,1
1300,1000,1,9,0,4,76.510002,36,1,0,1300,1000,TRUE,1,0,1
NA,NA,1,7,0,5,18.25,39,0,1,0,0,FALSE,1,0,1
1800,1350,1,9,0,2,171.67,21,1,0,1800,1350,TRUE,1,0,1
672,495,1,18,0,5,59.220001,38,1,0,672,495,TRUE,1,0,1
1150,810,1,11.5,0,3,339.32999,50,1,0,1150,810,TRUE,1,0,1
896,622,1,11.5,0,4,440.81,35,1,0,896,622,TRUE,1,0,1
3159,2677,0,10.5,0,4,592.85999,33,1,0,3159,2677,TRUE,1,0,1
1260,1030,1,14.5,0,3,161.12,40,1,0,1260,1030,TRUE,1,0,1
NA,NA,0,11.5,1,4,201.34,63,0,1,0,0,FALSE,1,0,1
2200,1500,1,11.5,1,4,216.07001,46,1,0,2200,1500,TRUE,1,0,1
1300,900,0,10.5,1,1,1516.22,23,1,0,1300,900,TRUE,1,0,1
3300,2200,0,11.5,0,6,461.53,42,1,0,3300,2200,TRUE,1,0,1
NA,NA,1,11.5,0,6,373.85001,35,0,0,0,0,FALSE,1,0,1
2460,1650,1,18,0,3,2318.6399,42,1,0,2460,1650,TRUE,1,0,1
2800,1800,1,12,1,3,198.97,39,1,0,2800,1800,TRUE,1,0,1
2300,1600,0,10.5,1,1,436.56,31,1,0,2300,1600,TRUE,1,0,1
3500,3000,1,16,0,4,703.81,54,1,0,3500,3000,TRUE,1,0,1
1600,1200,0,18,1,4,1100.45,30,1,0,1600,1200,TRUE,1,0,1
2000,1500,0,11.5,0,4,251.85001,47,1,0,2000,1500,TRUE,1,0,1
2300,1857,0,10.5,0,5,186.44,62,1,0,2300,1857,TRUE,1,0,1
1000,700,1,10.5,0,5,278.22,44,1,0,1000,700,TRUE,1,0,1
2000,1386,1,11.5,1,4,23.48,33,1,0,2000,1386,TRUE,1,0,1
NA,NA,0,9,0,4,25.049999,38,0,1,0,0,FALSE,1,0,1
2100,1438,1,11.5,1,2,460.29001,30,1,0,2100,1438,TRUE,1,0,1
2000,1850,0,14.5,0,4,385.89999,50,1,0,2000,1850,TRUE,1,0,1
2200,1600,1,18,0,4,347.47,44,1,0,2200,1600,TRUE,1,0,1
3800,2400,0,13,1,4,114.77,53,1,0,3800,2400,TRUE,1,0,1
3000,1900,1,14,1,4,250.49001,45,1,0,3000,1900,TRUE,1,0,1
1490,1090,1,18,0,5,70.949997,46,1,0,1490,1090,TRUE,1,0,1
4400,2800,0,15,0,4,175.42,47,1,0,4400,2800,TRUE,1,0,1
120,120,1,18,0,4,157.96001,45,1,0,120,120,TRUE,1,0,1
